79.418087238,50.984103184
69.220973045,63.570604769
68.205434487,51.619211132
73.089784161,60.205196416
65.104385239,50.432943159
68.36192412,64.307654185
74.172113767,61.285963924
64.062766713,51.875173912
71.290580301,64.504077949
75.036040598,52.019353053
74.11704196,51.003908238
61.218697583,60.720071574
77.850608475,59.981915252
79.641672327,54.233585692
77.69017464,68.15803086
76.206544433,60.72139069
72.653583109,66.103391486
78.23088211,50.22390327
60.454765529,69.744274426
67.333486998,54.353755745
60.427881869,62.659947045
74.948958132,62.088884003
71.045450994,54.332772077
69.377199029,51.395733138
61.393345282,57.821735915
75.393997896,64.034895451
68.282445312,58.18715472
70.555594312,64.960649103
75.261948676,60.408568664
61.480525864,51.294787432
74.827138535,59.984619791
60.488763643,66.200589499
69.518749906,53.260957823
78.953942967,50.83691917
76.846984119,57.105449525
75.447505155,52.627710546
66.267869594,67.000574606
69.394749948,57.983131992
72.930703288,65.385982376
72.642413323,59.297958045
64.773649768,59.549638971
64.854226179,57.822464109
78.773034342,56.098993865
69.309929288,50.875018004
69.041355243,60.543609897
68.067380705,55.935652369
75.902433319,54.814722639
65.950264964,57.347370493
66.433684075,61.627080009
63.944772221,60.180705642
77.647343502,52.50451482
79.977511569,50.689378852
77.466760426,68.397106068
66.04201843,63.993018649
71.91973376,56.978608304
72.605828467,66.378823606
74.122345669,61.057290507
74.462424667,57.496851681
71.510024172,61.368539655
77.321371794,50.622153374
75.85083842,54.781852833
69.971188269,69.702241787
64.941293782,56.879645178
78.437728413,58.424404704
71.374820308,58.331651488
62.059312677,62.530498199
67.174716516,55.52499252
72.28212471,54.112064221
63.921003089,52.064977802
66.05636807,57.197787839
63.146394179,56.809806323
61.52280538,56.081327224
78.981880541,56.137229856
73.310522301,62.832625112
62.760951911,58.496128539
73.858985235,58.725138616
74.028292887,59.946256465
68.620234472,58.567266722
62.915899148,67.99380532
75.458634888,58.255951575
60.380205345,56.279667274
74.642840207,57.661835952
77.753953966,62.710304933
75.870594372,65.212902284
66.543776076,63.437331825
79.406309389,66.883011505
72.883241634,54.283326512
77.878057882,63.110872124
63.04852583,54.622900614
64.487115795,57.157557857
66.161524189,67.902298111
76.759987785,59.191369196
63.883388271,57.131268515
65.395671704,68.046861359
77.544142523,66.504328997
60.749456064,50.249523246
72.937115576,51.360840214
72.061664574,68.045802854
75.494127593,62.291001687
68.29671516,64.826027452
68.444156434,51.675162559
71.374117645,58.402800765
61.571080283,66.456123255
64.591464027,64.311735652
72.05115285,66.502729245
65.112410599,61.349349333
79.849406545,59.541112641
77.066766542,67.461405144
73.870795808,54.422397326
68.669989441,54.675387655
70.802592691,62.712182773
65.906253427,55.230784482
75.789802451,55.384261837
70.20496426,66.624115677
62.899658322,64.004424387
68.111985322,58.87670391
75.951424097,64.830842421
75.561417188,61.25329015
68.66692579,65.935003152
66.400100217,61.15226481
61.802730651,69.427053194
78.898961077,66.288524269
61.486252455,65.961056497
66.152734073,61.365953887
71.021433808,68.595300132
66.453234624,65.918432681
66.850253818,66.557323074
